date,city,precipitation,avg_temp,temp_max,temp_min,humidity,wind_speed,weather_condition,season
2023-06-15,Mumbai,12.67,31.0,34.9,26.7,84.4,19.3,Rainy,Monsoon
2023-06-16,Mumbai,16.18,29.0,32.8,24.1,90.2,16.1,Rainy,Monsoon
2023-06-17,Mumbai,25.09,29.5,32.8,27.0,96.7,10.0,Rainy,Monsoon
2023-06-18,Mumbai,32.42,26.2,29.5,21.3,95.7,8.7,Rainy,Monsoon
2023-06-19,Mumbai,130.05,27.0,31.2,23.8,87.0,7.8,Heavy Rain,Monsoon
2023-06-20,Mumbai,19.85,30.9,35.8,26.6,94.9,12.7,Rainy,Monsoon
2023-06-21,Mumbai,44.02,30.2,34.9,25.6,82.8,5.5,Rainy,Monsoon
2023-06-22,Mumbai,120.92,26.4,29.6,24.1,93.7,13.1,Heavy Rain,Monsoon
2023-06-23,Mumbai,124.75,28.0,32.7,25.3,94.9,18.0,Heavy Rain,Monsoon
2023-06-24,Mumbai,16.08,26.8,31.4,24.4,86.3,7.4,Rainy,Monsoon
2023-06-25,Mumbai,54.66,31.9,36.7,29.9,94.6,6.8,Heavy Rain,Monsoon
2023-06-26,Mumbai,12.09,27.5,29.9,23.3,87.8,19.6,Rainy,Monsoon
2023-06-27,Mumbai,43.53,26.1,29.0,21.6,83.2,19.0,Rainy,Monsoon
2023-06-28,Mumbai,36.19,27.3,29.7,24.7,86.4,14.3,Rainy,Monsoon
2023-06-29,Mumbai,114.63,28.4,33.0,25.8,92.3,12.6,Heavy Rain,Monsoon
2023-06-30,Mumbai,11.97,26.9,29.3,24.6,89.5,6.6,Rainy,Monsoon
2023-07-01,Mumbai,129.52,26.7,30.3,24.4,97.6,5.3,Heavy Rain,Monsoon
2023-07-02,Mumbai,11.16,28.2,31.9,26.2,83.8,15.0,Rainy,Monsoon
2023-07-03,Mumbai,21.49,28.5,32.7,24.2,91.1,19.0,Rainy,Monsoon
2023-07-04,Mumbai,149.2,29.8,32.7,26.7,80.8,11.3,Heavy Rain,Monsoon
2023-07-05,Mumbai,61.3,29.1,33.3,25.6,95.6,8.7,Heavy Rain,Monsoon
2023-07-06,Mumbai,74.79,31.6,36.1,29.4,85.6,14.5,Heavy Rain,Monsoon
2023-07-07,Mumbai,15.93,29.7,32.7,25.7,97.7,17.3,Rainy,Monsoon
2023-07-08,Mumbai,72.5,28.6,31.6,25.6,90.7,11.2,Heavy Rain,Monsoon
2023-07-09,Mumbai,138.54,29.7,33.3,26.3,84.7,14.0,Heavy Rain,Monsoon
2023-07-10,Mumbai,52.27,26.7,29.7,22.4,95.3,11.2,Heavy Rain,Monsoon
2023-07-11,Mumbai,6.97,28.8,33.4,23.8,88.4,14.3,High Humidity,Monsoon
2023-07-12,Mumbai,15.86,28.3,31.4,24.1,80.2,15.5,Rainy,Monsoon
2023-07-13,Mumbai,135.08,26.4,31.3,22.9,85.7,19.4,Heavy Rain,Monsoon
2023-07-14,Mumbai,113.09,26.6,30.1,21.8,93.6,10.5,Heavy Rain,Monsoon
2023-07-15,Mumbai,97.59,26.8,30.9,24.5,82.9,7.2,Heavy Rain,Monsoon
2023-07-16,Mumbai,63.44,27.4,29.9,23.9,87.7,18.2,Heavy Rain,Monsoon
2023-07-17,Mumbai,139.17,29.6,32.9,26.4,94.2,15.1,Heavy Rain,Monsoon
2023-07-18,Mumbai,116.33,28.5,33.3,26.3,86.8,11.6,Heavy Rain,Monsoon
2023-07-19,Mumbai,82.72,27.4,30.7,24.6,92.9,8.2,Heavy Rain,Monsoon
2023-07-20,Mumbai,70.94,27.2,31.6,24.0,80.0,12.4,Heavy Rain,Monsoon
2023-07-21,Mumbai,124.41,30.5,35.5,27.9,88.8,11.5,Heavy Rain,Monsoon
2023-07-22,Mumbai,105.28,31.8,34.5,29.1,95.1,7.5,Heavy Rain,Monsoon
2023-07-23,Mumbai,104.19,26.7,31.3,22.3,81.5,13.7,Heavy Rain,Monsoon
2023-07-24,Mumbai,67.4,31.9,36.6,27.5,97.0,8.8,Heavy Rain,Monsoon
2023-07-25,Mumbai,92.48,27.1,31.9,24.5,83.2,8.9,Heavy Rain,Monsoon
2023-07-26,Mumbai,148.94,29.3,33.5,27.0,81.4,18.8,Heavy Rain,Monsoon
2023-07-27,Mumbai,35.45,29.7,33.1,25.9,86.7,7.1,Rainy,Monsoon
2023-07-28,Mumbai,37.63,26.3,30.8,22.4,97.9,16.1,Rainy,Monsoon
2023-07-29,Mumbai,40.38,27.3,29.4,23.2,92.0,17.1,Rainy,Monsoon
2023-07-30,Mumbai,31.97,26.2,30.0,24.0,80.8,18.1,Rainy,Monsoon
2023-07-31,Mumbai,30.83,26.5,28.7,23.3,82.5,19.6,Rainy,Monsoon
2023-08-01,Mumbai,26.49,29.4,34.4,25.9,89.1,16.0,Rainy,Monsoon
2023-08-02,Mumbai,62.63,28.2,31.0,25.2,95.5,13.0,Heavy Rain,Monsoon
2023-08-03,Mumbai,127.36,26.9,31.2,22.9,92.4,5.8,Heavy Rain,Monsoon
2023-08-04,Mumbai,58.62,29.2,32.6,25.9,97.4,18.1,Heavy Rain,Monsoon
2023-08-05,Mumbai,18.96,30.1,33.1,26.9,95.6,7.7,Rainy,Monsoon
2023-08-06,Mumbai,14.89,31.4,33.9,27.6,92.1,10.6,Rainy,Monsoon
2023-08-07,Mumbai,121.76,27.3,31.6,23.7,90.1,14.4,Heavy Rain,Monsoon
2023-08-08,Mumbai,17.57,26.1,28.2,22.8,97.9,13.8,Rainy,Monsoon
2023-08-09,Mumbai,110.13,28.5,33.5,24.5,88.1,16.2,Heavy Rain,Monsoon
2023-08-10,Mumbai,121.08,28.9,32.0,24.1,86.8,7.1,Heavy Rain,Monsoon
2023-08-11,Mumbai,88.48,29.9,32.6,27.0,87.2,18.5,Heavy Rain,Monsoon
2023-08-12,Mumbai,123.72,26.1,30.4,23.2,88.7,12.8,Heavy Rain,Monsoon
2023-08-13,Mumbai,133.21,31.7,36.3,28.8,96.0,7.5,Heavy Rain,Monsoon
2023-08-14,Mumbai,60.25,27.9,31.9,24.5,83.8,12.9,Heavy Rain,Monsoon
2023-08-15,Mumbai,27.46,26.3,28.9,22.1,81.6,13.6,Rainy,Monsoon
2023-08-16,Mumbai,136.44,28.3,31.7,25.1,95.8,9.2,Heavy Rain,Monsoon
2023-08-17,Mumbai,120.73,28.1,32.5,24.3,80.3,18.6,Heavy Rain,Monsoon
2023-08-18,Mumbai,44.27,27.7,31.6,23.9,97.9,11.8,Rainy,Monsoon
2023-08-19,Mumbai,103.8,31.9,34.5,27.3,90.3,10.0,Heavy Rain,Monsoon
2023-08-20,Mumbai,9.05,30.4,33.5,27.9,97.5,19.0,High Humidity,Monsoon
2023-08-21,Mumbai,20.29,26.8,30.2,24.0,90.4,5.3,Rainy,Monsoon
2023-08-22,Mumbai,56.94,31.8,35.3,28.1,88.9,15.9,Heavy Rain,Monsoon
2023-08-23,Mumbai,15.5,30.5,34.3,25.8,91.1,18.9,Rainy,Monsoon
2023-08-24,Mumbai,124.32,29.0,31.0,25.6,96.4,12.8,Heavy Rain,Monsoon
2023-08-25,Mumbai,75.32,28.0,32.1,25.1,83.4,13.4,Heavy Rain,Monsoon
2023-08-26,Mumbai,80.25,29.4,32.4,25.0,96.1,15.8,Heavy Rain,Monsoon
2023-08-27,Mumbai,77.33,29.5,33.3,27.0,94.2,16.4,Heavy Rain,Monsoon
2023-08-28,Mumbai,84.79,30.8,34.8,28.5,96.5,6.9,Heavy Rain,Monsoon
2023-08-29,Mumbai,119.22,27.1,29.8,23.6,96.3,6.9,Heavy Rain,Monsoon
2023-08-30,Mumbai,45.49,28.9,33.5,26.2,80.5,10.6,Rainy,Monsoon
2023-08-31,Mumbai,86.28,30.2,34.4,26.8,95.4,19.5,Heavy Rain,Monsoon
2023-09-01,Mumbai,60.18,30.8,35.1,27.8,81.0,14.7,Heavy Rain,Monsoon
2023-09-02,Mumbai,20.76,30.6,33.2,26.6,85.3,18.1,Rainy,Monsoon
2023-09-03,Mumbai,62.58,30.8,35.8,27.5,97.2,13.7,Heavy Rain,Monsoon
2023-09-04,Mumbai,90.99,27.8,31.3,23.9,83.0,6.7,Heavy Rain,Monsoon
2023-09-05,Mumbai,98.58,30.7,33.2,27.7,95.3,19.1,Heavy Rain,Monsoon
2023-09-06,Mumbai,114.4,29.7,32.1,26.5,82.8,12.5,Heavy Rain,Monsoon
2023-09-07,Mumbai,148.04,30.8,33.9,28.1,96.2,9.3,Heavy Rain,Monsoon
2023-09-08,Mumbai,71.01,31.4,33.5,27.8,90.3,13.8,Heavy Rain,Monsoon
2023-09-09,Mumbai,46.38,29.5,31.6,26.5,95.3,11.6,Rainy,Monsoon
2023-09-10,Mumbai,146.65,26.2,29.1,22.1,82.7,13.1,Heavy Rain,Monsoon
2023-09-11,Mumbai,84.26,31.6,36.0,27.6,81.1,13.1,Heavy Rain,Monsoon
2023-09-12,Mumbai,139.22,29.8,33.8,25.2,87.7,8.6,Heavy Rain,Monsoon
2023-09-13,Mumbai,149.05,28.4,30.4,25.7,90.5,9.0,Heavy Rain,Monsoon
2023-09-14,Mumbai,105.99,31.6,35.9,26.6,93.6,10.4,Heavy Rain,Monsoon
2023-09-15,Mumbai,136.26,28.1,33.0,23.6,81.4,9.1,Heavy Rain,Monsoon
2023-09-16,Mumbai,138.79,26.2,28.5,23.7,89.8,7.4,Heavy Rain,Monsoon
2023-09-17,Mumbai,54.86,28.3,32.2,24.6,82.0,17.9,Heavy Rain,Monsoon
2023-09-18,Mumbai,103.39,29.0,33.5,26.3,88.2,6.1,Heavy Rain,Monsoon
2023-09-19,Mumbai,74.85,31.1,34.7,26.5,87.5,19.6,Heavy Rain,Monsoon
2023-09-20,Mumbai,89.21,31.6,33.9,26.9,84.8,9.0,Heavy Rain,Monsoon
2023-09-21,Mumbai,138.32,27.4,30.7,22.5,82.8,13.7,Heavy Rain,Monsoon
2023-09-22,Mumbai,117.84,30.3,34.8,26.2,81.6,10.5,Heavy Rain,Monsoon
2023-09-23,Mumbai,75.83,28.2,32.8,24.4,88.4,10.0,Heavy Rain,Monsoon
2023-09-24,Mumbai,92.77,29.8,33.8,25.4,91.3,6.2,Heavy Rain,Monsoon
2023-09-25,Mumbai,110.24,29.4,32.0,25.8,80.8,14.3,Heavy Rain,Monsoon
2023-09-26,Mumbai,52.23,28.4,30.7,25.0,82.9,6.2,Heavy Rain,Monsoon
2023-09-27,Mumbai,107.62,31.6,34.5,28.6,94.8,16.6,Heavy Rain,Monsoon
2023-09-28,Mumbai,62.97,28.2,33.0,25.5,90.3,17.4,Heavy Rain,Monsoon
2023-09-29,Mumbai,8.57,30.1,34.6,26.6,81.0,8.5,Clear,Monsoon
2023-09-30,Mumbai,30.74,28.0,30.9,24.8,95.8,7.0,Rainy,Monsoon
2023-10-01,Mumbai,0.0,25.7,28.6,22.4,77.3,14.6,Clear,Post-Monsoon
2023-10-02,Mumbai,10.0,26.9,30.9,21.9,70.4,17.5,Clear,Post-Monsoon
2023-10-03,Mumbai,0.0,27.6,30.3,23.1,81.2,5.9,Clear,Post-Monsoon
2023-10-04,Mumbai,0.0,29.0,32.7,26.3,77.6,13.1,Clear,Post-Monsoon
2023-10-05,Mumbai,0.0,29.8,32.5,25.2,79.5,14.6,Clear,Post-Monsoon
2023-10-06,Mumbai,0.0,28.4,30.4,26.0,70.7,19.8,Clear,Post-Monsoon
2023-10-07,Mumbai,0.0,31.7,34.7,27.6,72.7,17.5,Clear,Post-Monsoon
2023-10-08,Mumbai,0.0,30.3,33.1,26.5,80.3,18.6,Clear,Post-Monsoon
2023-10-09,Mumbai,0.0,30.3,34.4,27.5,70.6,14.2,Clear,Post-Monsoon
2023-10-10,Mumbai,10.0,31.5,35.2,28.2,83.6,5.8,Clear,Post-Monsoon
2023-10-11,Mumbai,0.0,30.6,33.9,26.6,79.0,9.9,Clear,Post-Monsoon
2023-10-12,Mumbai,0.0,25.2,29.8,22.0,81.2,19.6,Clear,Post-Monsoon
2023-10-13,Mumbai,0.0,31.2,34.9,26.5,71.2,13.2,Clear,Post-Monsoon
2023-10-14,Mumbai,0.0,28.3,30.8,25.8,75.6,8.4,Clear,Post-Monsoon
2023-10-15,Mumbai,0.0,29.3,33.3,26.8,80.7,6.5,Clear,Post-Monsoon
2023-10-16,Mumbai,0.0,28.1,30.9,24.2,70.5,10.7,Clear,Post-Monsoon
2023-10-17,Mumbai,2.0,28.2,32.6,23.7,80.0,18.5,Clear,Post-Monsoon
2023-10-18,Mumbai,0.0,28.9,33.0,25.8,81.6,6.8,Clear,Post-Monsoon
2023-10-19,Mumbai,0.0,27.6,30.9,24.3,74.8,11.5,Clear,Post-Monsoon
2023-10-20,Mumbai,0.0,29.3,33.6,27.3,78.5,12.7,Clear,Post-Monsoon
2023-10-21,Mumbai,2.0,27.8,32.7,23.8,77.5,9.4,Clear,Post-Monsoon
2023-10-22,Mumbai,0.0,31.5,34.2,28.4,82.7,16.9,Clear,Post-Monsoon
2023-10-23,Mumbai,0.0,31.7,36.0,29.2,71.6,19.1,Clear,Post-Monsoon
2023-10-24,Mumbai,0.0,31.0,33.8,28.1,81.3,12.0,Clear,Post-Monsoon
2023-10-25,Mumbai,0.0,27.9,31.0,23.4,83.2,13.7,Clear,Post-Monsoon
2023-10-26,Mumbai,0.0,26.9,31.2,23.1,78.4,18.2,Clear,Post-Monsoon
2023-10-27,Mumbai,0.0,29.6,32.4,26.1,71.9,14.8,Clear,Post-Monsoon
2023-10-28,Mumbai,0.0,29.2,32.8,25.2,71.5,16.4,Clear,Post-Monsoon
2023-10-29,Mumbai,0.0,26.8,31.6,23.7,85.0,5.5,Clear,Post-Monsoon
2023-10-30,Mumbai,0.0,29.6,32.2,25.9,84.3,11.5,Clear,Post-Monsoon
2023-10-31,Mumbai,0.0,30.0,34.2,26.0,71.8,7.5,Clear,Post-Monsoon
2023-11-01,Mumbai,2.0,29.7,32.0,25.3,70.3,8.1,Clear,Post-Monsoon
2023-11-02,Mumbai,2.0,27.3,32.2,23.9,84.1,10.4,Clear,Post-Monsoon
2023-11-03,Mumbai,2.0,31.3,34.3,27.5,73.4,19.4,Clear,Post-Monsoon
2023-11-04,Mumbai,0.0,31.9,34.1,28.3,78.8,19.1,Clear,Post-Monsoon
2023-11-05,Mumbai,0.0,31.0,34.2,28.8,70.4,6.9,Clear,Post-Monsoon
2023-11-06,Mumbai,0.0,31.5,36.1,27.5,78.7,15.9,Clear,Post-Monsoon
2023-11-07,Mumbai,10.0,26.9,31.9,22.2,77.9,12.0,Clear,Post-Monsoon
2023-11-08,Mumbai,0.0,28.8,31.2,24.6,70.3,5.7,Clear,Post-Monsoon
2023-11-09,Mumbai,2.0,31.6,34.8,28.3,75.6,11.4,Clear,Post-Monsoon
2023-11-10,Mumbai,0.0,27.2,30.9,23.2,76.3,13.7,Clear,Post-Monsoon
2023-11-11,Mumbai,0.0,30.0,34.5,27.7,79.5,16.6,Clear,Post-Monsoon
2023-11-12,Mumbai,0.0,27.8,32.7,23.4,82.0,16.2,Clear,Post-Monsoon
2023-11-13,Mumbai,2.0,30.8,35.3,26.0,82.0,10.6,Clear,Post-Monsoon
2023-11-14,Mumbai,0.0,29.6,34.3,24.7,72.4,9.8,Clear,Post-Monsoon
2023-11-15,Mumbai,0.0,31.3,35.3,28.1,81.0,5.8,Clear,Post-Monsoon
2023-11-16,Mumbai,0.0,31.0,34.5,27.6,84.5,9.0,Clear,Post-Monsoon
2023-11-17,Mumbai,0.0,31.4,34.0,27.9,73.1,10.8,Clear,Post-Monsoon
2023-11-18,Mumbai,0.0,29.8,34.3,26.8,74.2,5.3,Clear,Post-Monsoon
2023-11-19,Mumbai,0.0,28.9,31.2,26.8,80.1,10.8,Clear,Post-Monsoon
2023-11-20,Mumbai,0.0,25.6,30.5,21.2,72.5,15.3,Clear,Post-Monsoon
2023-11-21,Mumbai,0.0,27.1,29.4,23.2,81.5,10.4,Clear,Post-Monsoon
2023-11-22,Mumbai,0.0,30.2,34.7,27.3,82.1,18.2,Clear,Post-Monsoon
2023-11-23,Mumbai,0.0,29.5,31.9,25.5,70.5,6.8,Clear,Post-Monsoon
2023-11-24,Mumbai,0.0,26.4,31.0,23.6,71.5,6.2,Clear,Post-Monsoon
2023-11-25,Mumbai,0.0,29.5,33.1,26.4,74.7,6.4,Clear,Post-Monsoon
2023-11-26,Mumbai,0.0,26.6,28.8,23.4,74.9,17.5,Clear,Post-Monsoon
2023-11-27,Mumbai,2.0,31.1,33.3,27.4,79.9,19.5,Clear,Post-Monsoon
2023-11-28,Mumbai,0.0,27.0,31.5,24.7,74.8,10.8,Clear,Post-Monsoon
2023-11-29,Mumbai,0.0,26.9,31.4,23.4,74.9,10.2,Clear,Post-Monsoon
2023-11-30,Mumbai,0.0,30.1,33.8,25.2,70.8,9.1,Clear,Post-Monsoon
2023-12-01,Mumbai,0.0,25.3,29.7,22.1,68.9,14.5,Clear,Winter
2023-12-02,Mumbai,0.0,22.9,27.6,18.1,61.0,7.1,Clear,Winter
2023-12-03,Mumbai,0.0,27.2,31.9,24.5,71.5,16.9,Clear,Winter
2023-12-04,Mumbai,0.0,21.0,23.5,16.0,72.8,8.8,Clear,Winter
2023-12-05,Mumbai,0.0,24.5,26.8,21.5,69.0,11.0,Clear,Winter
2023-12-06,Mumbai,0.0,26.7,30.6,24.0,61.8,19.3,Clear,Winter
2023-12-07,Mumbai,0.0,23.0,26.5,18.8,72.2,9.7,Clear,Winter
2023-12-08,Mumbai,0.0,25.1,28.6,22.8,60.8,13.9,Clear,Winter
2023-12-09,Mumbai,0.0,27.5,29.9,25.2,67.9,14.5,Clear,Winter
2023-12-10,Mumbai,0.0,22.3,26.2,17.6,64.3,14.4,Clear,Winter
2023-12-11,Mumbai,0.0,25.4,27.8,22.7,73.0,5.8,Clear,Winter
2023-12-12,Mumbai,0.0,21.6,24.8,18.3,71.5,19.8,Clear,Winter
2023-12-13,Mumbai,0.0,20.3,23.2,15.3,74.4,10.4,Clear,Winter
2023-12-14,Mumbai,0.5,23.3,26.0,20.1,65.3,16.5,Clear,Winter
2023-12-15,Mumbai,0.0,27.0,30.3,23.4,64.6,14.4,Clear,Winter
2023-12-16,Mumbai,0.0,22.2,24.7,19.4,74.5,10.8,Clear,Winter
2023-12-17,Mumbai,0.0,24.5,29.3,20.7,63.2,6.0,Clear,Winter
2023-12-18,Mumbai,0.0,26.1,30.0,21.6,64.8,8.1,Clear,Winter
2023-12-19,Mumbai,0.0,22.4,25.7,18.0,60.3,14.6,Clear,Winter
2023-12-20,Mumbai,0.0,24.1,26.1,20.9,74.6,17.9,Clear,Winter
2023-12-21,Mumbai,0.0,27.8,31.5,23.6,60.8,6.8,Clear,Winter
2023-12-22,Mumbai,0.0,20.3,25.0,15.8,72.5,6.5,Clear,Winter
2023-12-23,Mumbai,0.0,27.3,30.9,24.4,61.1,13.5,Clear,Winter
2023-12-24,Mumbai,0.0,20.9,23.2,17.5,67.1,9.4,Clear,Winter
2023-12-25,Mumbai,0.0,22.7,24.9,19.6,61.1,19.4,Clear,Winter
2023-12-26,Mumbai,0.0,26.0,28.4,23.3,66.5,15.3,Clear,Winter
2023-12-27,Mumbai,0.0,25.3,29.4,22.3,65.3,9.4,Clear,Winter
2023-12-28,Mumbai,0.0,21.1,24.6,17.0,70.5,5.3,Clear,Winter
2023-12-29,Mumbai,0.0,23.3,26.4,18.5,62.1,13.0,Clear,Winter
2023-12-30,Mumbai,0.0,23.4,28.3,19.3,73.7,15.1,Clear,Winter
2023-12-31,Mumbai,0.0,25.5,27.6,21.6,67.4,5.9,Clear,Winter
2024-01-01,Mumbai,0.0,20.1,23.8,17.0,65.9,8.2,Clear,Winter
2024-01-02,Mumbai,0.0,23.8,26.2,21.6,70.5,12.3,Clear,Winter
2024-01-03,Mumbai,0.0,20.4,23.8,16.0,65.0,14.0,Clear,Winter
2024-01-04,Mumbai,0.0,27.4,30.9,22.7,63.4,13.7,Clear,Winter
2024-01-05,Mumbai,0.0,26.4,28.5,21.9,69.1,11.2,Clear,Winter
2024-01-06,Mumbai,0.0,26.1,30.7,23.1,69.4,9.1,Clear,Winter
2024-01-07,Mumbai,0.0,26.9,31.4,23.2,61.3,14.0,Clear,Winter
2024-01-08,Mumbai,0.0,26.4,30.8,21.9,71.0,8.1,Clear,Winter
2024-01-09,Mumbai,0.0,22.7,27.0,20.4,72.8,8.8,Clear,Winter
2024-01-10,Mumbai,0.0,24.3,27.9,21.4,61.3,14.6,Clear,Winter
2024-01-11,Mumbai,0.0,25.7,29.5,22.9,63.6,5.1,Clear,Winter
2024-01-12,Mumbai,0.0,23.7,28.1,21.7,61.0,12.6,Clear,Winter
2024-01-13,Mumbai,0.0,24.1,28.7,19.8,72.0,11.8,Clear,Winter
2024-01-14,Mumbai,0.0,20.1,22.7,15.4,64.6,6.2,Clear,Winter
2024-01-15,Mumbai,0.0,21.1,23.9,17.8,62.9,6.0,Clear,Winter
2024-01-16,Mumbai,0.0,26.5,30.9,23.8,69.0,12.1,Clear,Winter
2024-01-17,Mumbai,0.0,20.6,23.7,16.3,72.1,12.7,Clear,Winter
2024-01-18,Mumbai,0.0,22.0,24.4,17.5,69.7,6.5,Clear,Winter
2024-01-19,Mumbai,0.0,24.6,27.2,20.7,69.0,8.0,Clear,Winter
2024-01-20,Mumbai,0.0,24.7,26.9,21.1,68.6,6.6,Clear,Winter
2024-01-21,Mumbai,0.0,24.4,26.7,20.0,69.7,16.6,Clear,Winter
2024-01-22,Mumbai,0.0,21.0,25.0,16.6,72.9,9.7,Clear,Winter
2024-01-23,Mumbai,0.0,22.3,25.1,20.3,70.8,18.8,Clear,Winter
2024-01-24,Mumbai,0.0,24.9,29.1,21.7,63.7,16.8,Clear,Winter
2024-01-25,Mumbai,0.0,27.5,30.0,24.0,61.6,9.2,Clear,Winter
2024-01-26,Mumbai,0.0,25.3,28.8,22.1,67.4,5.1,Clear,Winter
2024-01-27,Mumbai,0.0,20.1,23.3,17.6,74.4,19.0,Clear,Winter
2024-01-28,Mumbai,0.0,20.5,25.3,18.2,73.6,14.7,Clear,Winter
2024-01-29,Mumbai,0.0,24.0,28.9,22.0,72.6,6.1,Clear,Winter
2024-01-30,Mumbai,0.0,27.7,30.7,23.8,64.1,7.2,Clear,Winter
2024-01-31,Mumbai,0.0,23.3,27.8,18.7,67.3,10.2,Clear,Winter
2024-02-01,Mumbai,0.0,21.3,23.8,17.6,72.9,16.5,Clear,Winter
2024-02-02,Mumbai,0.0,21.2,25.4,16.5,71.4,8.6,Clear,Winter
2024-02-03,Mumbai,0.0,27.0,29.4,22.2,61.7,18.2,Clear,Winter
2024-02-04,Mumbai,0.0,23.2,28.0,18.6,65.0,13.5,Clear,Winter
2024-02-05,Mumbai,0.0,24.8,27.2,21.9,63.1,15.5,Clear,Winter
2024-02-06,Mumbai,0.0,24.6,28.0,20.7,69.8,14.7,Clear,Winter
2024-02-07,Mumbai,0.0,24.1,28.5,20.1,73.9,11.1,Clear,Winter
2024-02-08,Mumbai,0.5,21.9,23.9,18.3,73.6,18.8,Clear,Winter
2024-02-09,Mumbai,0.0,24.4,27.2,19.9,75.0,14.7,Clear,Winter
2024-02-10,Mumbai,0.0,24.7,29.0,22.0,71.1,19.5,Clear,Winter
2024-02-11,Mumbai,0.0,24.9,27.8,22.7,61.2,7.4,Clear,Winter
2024-02-12,Mumbai,0.0,27.7,31.3,23.7,60.3,11.8,Clear,Winter
2024-02-13,Mumbai,0.0,27.8,31.1,22.9,60.1,10.8,Clear,Winter
2024-02-14,Mumbai,0.0,26.3,30.9,22.1,73.3,19.7,Clear,Winter
2024-02-15,Mumbai,0.0,24.7,27.8,21.6,71.9,18.6,Clear,Winter
2024-02-16,Mumbai,0.0,25.9,29.2,23.3,73.5,16.1,Clear,Winter
2024-02-17,Mumbai,0.0,24.4,27.8,21.5,65.9,19.1,Clear,Winter
2024-02-18,Mumbai,0.0,23.1,25.2,19.7,74.7,10.7,Clear,Winter
2024-02-19,Mumbai,0.0,23.9,26.7,19.6,72.0,13.4,Clear,Winter
2024-02-20,Mumbai,0.0,27.0,31.0,23.7,73.4,19.3,Clear,Winter
2024-02-21,Mumbai,0.0,22.2,25.3,18.1,71.4,17.9,Clear,Winter
2024-02-22,Mumbai,0.0,26.2,29.8,21.9,65.2,15.7,Clear,Winter
2024-02-23,Mumbai,0.0,22.4,24.5,17.6,60.7,5.1,Clear,Winter
2024-02-24,Mumbai,0.0,21.9,25.2,17.5,63.3,19.0,Clear,Winter
2024-02-25,Mumbai,0.0,20.2,23.7,16.8,71.1,15.6,Clear,Winter
2024-02-26,Mumbai,0.0,22.9,27.7,20.8,66.7,11.5,Clear,Winter
2024-02-27,Mumbai,0.0,20.4,22.9,16.1,72.5,19.4,Clear,Winter
2024-02-28,Mumbai,0.0,22.1,26.4,19.8,63.2,5.4,Clear,Winter
2024-02-29,Mumbai,0.0,22.3,25.2,19.9,60.2,18.7,Clear,Winter
2024-03-01,Mumbai,0.0,34.0,37.7,31.2,69.1,11.0,Clear,Summer
2024-03-02,Mumbai,1.0,31.5,34.3,27.7,65.8,14.4,Clear,Summer
2024-03-03,Mumbai,0.0,28.2,32.0,24.3,78.2,5.7,Clear,Summer
2024-03-04,Mumbai,0.0,32.0,36.5,28.6,68.3,16.5,Clear,Summer
2024-03-05,Mumbai,0.0,28.5,31.3,23.7,76.1,15.5,Clear,Summer
2024-03-06,Mumbai,0.0,29.1,32.7,24.5,71.6,16.3,Clear,Summer
2024-03-07,Mumbai,0.0,29.0,32.1,26.4,67.7,18.5,Clear,Summer
2024-03-08,Mumbai,0.0,29.1,32.7,26.9,67.3,17.6,Clear,Summer
2024-03-09,Mumbai,0.0,33.2,35.2,30.1,78.3,5.7,Clear,Summer
2024-03-10,Mumbai,0.0,28.1,31.1,25.5,79.0,16.0,Clear,Summer
2024-03-11,Mumbai,0.0,30.4,35.2,26.1,76.6,15.2,Clear,Summer
2024-03-12,Mumbai,5.0,29.6,34.1,27.2,67.8,16.1,Clear,Summer
2024-03-13,Mumbai,0.0,31.6,36.1,28.0,68.8,11.8,Clear,Summer
2024-03-14,Mumbai,0.0,31.2,33.6,29.1,67.5,14.9,Clear,Summer
2024-03-15,Mumbai,0.0,28.8,32.3,25.6,74.7,11.1,Clear,Summer
2024-03-16,Mumbai,0.0,30.5,34.6,26.5,66.0,12.7,Clear,Summer
2024-03-17,Mumbai,1.0,30.1,34.2,25.6,68.6,15.2,Clear,Summer
2024-03-18,Mumbai,0.0,32.0,34.7,27.1,73.3,19.5,Clear,Summer
2024-03-19,Mumbai,0.0,32.4,35.5,28.6,71.1,12.4,Clear,Summer
2024-03-20,Mumbai,0.0,30.4,32.9,28.0,68.9,11.1,Clear,Summer
2024-03-21,Mumbai,0.0,31.8,34.2,27.6,78.8,10.0,Clear,Summer
2024-03-22,Mumbai,1.0,29.1,33.1,24.2,71.7,7.1,Clear,Summer
2024-03-23,Mumbai,0.0,31.5,34.8,26.8,76.2,8.8,Clear,Summer
2024-03-24,Mumbai,0.0,28.5,32.1,25.8,71.3,13.5,Clear,Summer
2024-03-25,Mumbai,0.0,34.5,38.8,30.0,78.3,9.3,Clear,Summer
2024-03-26,Mumbai,0.0,34.9,37.4,30.1,77.2,12.6,Clear,Summer
2024-03-27,Mumbai,0.0,29.2,32.1,24.4,76.0,10.8,Clear,Summer
2024-03-28,Mumbai,0.0,28.7,30.8,23.7,73.8,10.3,Clear,Summer
2024-03-29,Mumbai,0.0,34.5,37.5,32.2,76.8,8.6,Clear,Summer
2024-03-30,Mumbai,0.0,30.2,32.5,27.9,67.7,13.3,Clear,Summer
2024-03-31,Mumbai,0.0,29.3,33.6,26.7,71.5,7.7,Clear,Summer
